,cik,companyName,stockSymbol,with10K
1607,0000714395,"German American Bancorp, Inc.",gabc,1
1608,0000886744,Geron Corp,gern,1
1609,0001052752,Getty Realty Corp /MD/,gty,1
1610,0001392380,"Gevo, Inc.",gevo,1
1611,0001484504,Gigamon Inc.,gimo,1
1612,0000897322,Gilat Satellite Networks Ltd,gilt,0
1613,0001061894,Gildan Activewear Inc.,gil,0
1614,0000882095,Gilead Sciences Inc,gild,1
1615,0001629137,"Global Blood Therapeutics, Inc.",gbt,1
1616,0000748790,"Global Clean Energy Holdings, Inc.",gceh,1
1617,0001512077,Global Eagle Entertainment Inc.,ent,1
1618,0001142488,"Global Entertainment Holdings, Inc.",,1
1619,0000319671,Global Gold Corp,gbgd,1
1620,0001494904,Global Indemnity plc,gbli,1
1621,0001123360,Global Payments Inc,gpn,1
1622,0001136294,Global Power Equipment Group Inc.,glpw,1
1623,3443,Global Unichip Corp. (創意電子),,0
1624,0001361540,"Globalink, Ltd.",gobk,1
1625,0001112920,Globalscape Inc,gsb,1
1626,0001366868,"Globalstar, Inc.",gsat,1
1627,0001237831,Globus Medical Inc,gmed,1
1628,0000746210,"Glowpoint, Inc.",glow,1
1629,0001366246,Glu Mobile Inc,gluu,1
1630,0000931799,"GlyEco, Inc.",glye,1
1631,0001500435,"GoPro, Inc.",gpro,1
1632,0000886982,Goldman Sachs Group Inc,gs,1
1633,0001335982,Goodman Networks Inc,gnet,1
1634,0000042582,Goodyear Tire & Rubber Co /OH/,gt,1
1635,0000070415,Gp Strategies Corp,gpx,1
1636,0000042888,Graco Inc,ggg,1
1637,0000931148,Graftech International Ltd,gti,1
1638,0000716314,Graham Corp,ghm,1
1639,0001478085,Graham Packaging Co Inc.,grm,1
1640,0001434588,"Grand Canyon Education, Inc.",lope,1
1641,0001020475,"Grandparents.Com, Inc.",gpcm,1
1642,0000043196,Gray Television Inc,gtn,1
1643,0001372020,Great Lakes Dredge & Dock CORP,gldd,1
1644,0001613665,"Great Western Bancorp, Inc.",gwb,1
1645,0001114483,"Greatbatch, Inc.",gb,1
1646,0001386278,Green Dot Corp,gdot,1
1647,0001433966,"Green Earth Technologies, Inc",getg,1
1648,0001443388,Green Hygienics Holdings Inc.,gryn,1
1649,0001269127,Greenshift Corp,gers,1
1650,0000050725,Griffon Corp,gff,1
1651,0001438569,Grifols SA,grfs,0
1652,0001490281,"Groupon, Inc.",grpn,1
1653,0001594109,GrubHub Inc.,grub,1
1654,0001504764,Grupo Aval Acciones Y Valores S.A.,aval,0
1655,0000944480,Gse Systems Inc,gvp,1
1656,0001076930,Gsi Group Inc,gsig,1
1657,0001375793,Gtx Corp,gtxo,1
1658,0001576280,"Guardant Health, Inc.",gh,1
1659,0001429592,Guardian 8 Holdings,grdh,1
1660,0001642375,"Guardion Health Sciences, Inc.",ghsi,1
1661,0000912463,Guess Inc,ges,1
1662,0001375557,"Guidance Software, Inc.",guid,1
1663,0001528396,"Guidewire Software, Inc.",gwre,1
1664,0001339605,"H&E Equipment Services, Inc.",hees,1
1665,0000812906,HANCOCK FABRICS INC,hkfi,1
1666,0001354752,HARLAND CLARKE HOLDINGS CORP,,1
1667,0001094238,HARRIS INTERACTIVE INC,hpol,1
1668,0000085704,"HARRIS TEETER SUPERMARKETS, INC.",htsi,1
1669,0000045947,HARTFORD LIFE INSURANCE CO,hig_priv,1
1670,0001054579,HASTINGS ENTERTAINMENT INC,hast,1
1671,0001006837,"HC2 Holdings, Inc.",hchc,1
1672,0000792985,"HEALTH MANAGEMENT ASSOCIATES, INC",hma,1
1673,0001084415,"HEARTLAND, INC.",htlj,1
1674,0000801748,HEMACARE CORP /CA/,hema,1
1675,0000047129,HERTZ CORP,htz_priv1,1
1676,0000013239,HEXION INC.,hxn,1
1677,0001585101,"HINES GLOBAL REIT II, INC.",hirt_priv1,1
1678,0001262959,HINES REAL ESTATE INVESTMENT TRUST INC,hirt,1
1679,0001137204,"HIPCRICKET, INC.",hippq,1
1680,0000047710,HITACHI LTD,,0
1681,0001130866,HITTITE MICROWAVE CORP,hitt,1
1682,0000912544,HOLLYWOOD MEDIA CORP,holl,1
1683,0000715153,HONDA MOTOR CO LTD,hmc,0
1684,0001017712,HOT TOPIC INC /CA/,hott,1
1685,0001302215,"HOULIHAN LOKEY, INC.",hli,1
1686,0000354964,HSBC Finance Corp,hsfc.prb,1
1687,0001089113,HSBC HOLDINGS PLC,hsbc,0
1688,0000083246,HSBC USA INC /MD/,husi,1
1689,0000048898,HUBBELL INC,hub.b,1
1690,0001404655,HUBSPOT INC,hubs,1
1691,0001410240,"HUGHES Telematics, Inc.",hutc,1
1692,0000901219,HUMAN GENOME SCIENCES INC,hgsi,1
1693,0000878616,HUMAN PHEROMONE SCIENCES INC,erox,1
1694,0001396118,"HW Holdings, Inc.",hhww,1
1695,0000704432,HYDROMER INC,hydi,1
1696,,Habib American Bank,hbb_priv,1
1697,0001057379,"Hackett Group, Inc.",hckt,1
1698,0000313143,Haemonetics Corp,hae,1
1699,0000910406,Hain Celestial Group Inc,hain,1
1700,0000045012,Halliburton Co,hal,1
1701,0000106618,Handy & Harman Ltd.,hnh,1
1702,0000722723,"Hanger, Inc.",hgr,1
1703,0001388132,Hangover Joe's Holding Corp,hjoe,1
1704,0001561894,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",hasi,1
1705,0000944695,"Hanover Insurance Group, Inc.",thg,1
1706,0001276591,Hansen Medical Inc,hnsn,1
1707,0001371541,"Hanwha Q CELLS Co., Ltd.",hqcl,0
1708,1751876,Happiness Biotech Group Ltd,HAPP,0
1709,0000313716,Hardinge Inc,hdng,1
1710,0000793952,Harley Davidson Inc,hog,1
1711,0000800459,Harman International Industries Inc /DE/,har,1
1712,0000851310,Harmonic Inc,hlit,1
1713,0000202058,Harris Corp /DE/,hrs,1
1714,0000045876,Harsco Corp,hsc,1
1715,0000045919,Harte Hanks Inc,hhs,1
1716,0001123494,Harvard Bioscience Inc,hbio,1
1717,0000046080,Hasbro Inc,has,1
1718,0000216085,Haverty Furniture Companies Inc,hvt,1
1719,0000046250,Hawkins Inc,hwkn,1
1720,0000858655,Haynes International Inc,hayn,1
1721,0000888919,Hcc Insurance Holdings Inc/DE/,hcc,1
1722,0001003344,Headwaters Inc,hw,1
1723,0000916085,Health Net Inc,hnt,1
1724,0000773660,"HealthMarkets, Inc.",uci,1
1725,0001339553,"HealthSpring, Inc.",,1
1726,0000754813,"HealthWarehouse.com, Inc.",hewa,1
1727,0001514682,Healthcare Corp of America,hccaw,1
1728,0000899749,Healthcare Realty Trust Inc,hr,1
1729,0000844856,Healthier Choices Management Corp.,vpco,1
1730,0000785161,Healthsouth Corp,hls,1
1731,0001095565,Healthstream Inc,hstm,1
1732,0000704415,"Healthways, Inc",hway,1
1733,0000920112,Heartland Financial Usa Inc,htlf,1
1734,0001144354,Heartland Payment Systems Inc,hpy,1
1735,0000046619,Heico Corp,hei,1
1736,0001066605,Heidrick & Struggles International Inc,hsii,1
1737,0001040792,Helios & Matheson Analytics Inc.,hmny,1
1738,0000046765,"Helmerich & Payne, Inc.",hp,1
1739,0000946644,Hemispherx Biopharma Inc,heb,1
1740,0001000228,Henry Schein Inc,hsic,1
1741,0001330849,"Hercules Offshore, Inc.",hero,1
1742,0001038133,Heska Corp,hska,1
1743,0000004447,Hess Corp,hes,1
1744,0000717605,Hexcel Corp /DE/,hxl,1
1745,0001549848,Hi-Crush Partners LP,hclp,1
1746,0001287808,"Hill International, Inc.",hil,1
1747,0000878520,Hilltop Securities Holdings LLC,sws,1
1748,0001342338,"Himax Technologies, Inc.",himx,0
1749,0001196501,Hms Holdings Corp,hmsy,1
1750,0001178336,Hoku Corp,hokuq,1
1751,0001283140,Holly Energy Partners Lp,hep,1
1752,0000048039,HollyFrontier Corp,hfc,1
1753,0000859737,Hologic Inc,holx,1
1754,0000354950,Home Depot Inc,hd,1
1755,0000923118,Home Properties Inc,hme,1
1756,0001518715,"HomeStreet, Inc.",hmst,1
1757,0001366684,Homeaway Inc,away,1
1758,0000773840,Honeywell International Inc,hon,1
1759,0001077688,Hooker Furniture Corp,hoft,1
1760,0000741815,Hooper Holmes Inc,hh,1
1761,0000850141,Horace Mann Educators Corp /DE/,hmn,1
1762,0001492426,Horizon Pharma plc,hznp,1
1763,0000048465,Hormel Foods Corp /DE/,hrl,1
1764,0001274057,Hospira Inc,hsp,1
1765,0001356949,Houston Wire & Cable CO,hwcc,1
1766,0000357294,Hovnanian Enterprises Inc,hov,1
1767,0001498828,Howard Hughes Corp,hhc,1
1768,0000940942,Hub Group Inc,hubg,1
1769,0001322422,Hudbay Minerals Inc.,hbm,0
1770,0000921847,Hudson City Bancorp Inc,hcbk,1
1771,0001210708,"Hudson Global, Inc.",hson,1
1772,0000925528,Hudson Technologies Inc /NY,hdsn,1
1773,0000049071,Humana Inc,hum,1
1774,0000049196,Huntington Bancshares Inc/MD,hban,1
1775,cr12311,Huntington National Bank,,0
1776,0001307954,Huntsman CORP,hun,1
1777,0000315374,Hurco Companies Inc,hurc,1
1778,0001289848,Huron Consulting Group Inc.,hurn,1
1779,0000772897,Hutchinson Technology Inc,htch,1
1780,0001093082,Huttig Building Products Inc,hbp,1
1781,0001203464,IAMGOLD CORP,iag,0
1782,0001362004,"ICF International, Inc.",icfi,1
1783,0001076522,ICTV Brands Inc.,ictv,1
1784,0001093649,IDENIX PHARMACEUTICALS INC,idix,1
1785,0001627811,IEG Holdings Corp,iegh,1
1786,0001219210,"IKANOS COMMUNICATIONS, INC.",ikan,1
1787,0000216324,IMAGE ENTERTAINMENT INC,disk,1
1788,0000839441,IMAGENETIX INC /NV/,iagx,1
1789,0000790652,IMAGING DIAGNOSTIC SYSTEMS INC /FL/,imds,1
1790,0001587063,"IMC Holdings, Inc.",imch_priv,1
1791,0000736822,IMMUCOR INC,blud,1
1792,0001208261,IMMUNE PHARMACEUTICALS INC,imnp,1
1793,0001114995,IMPINJ INC,pi,1
1794,0001489161,IMRIS Inc.,imrs,0
1795,0001080099,INFORMATICA LLC,infa,1
1796,0001018336,INFORMATION ARCHITECTS CORP,iach,1
1797,0001039765,ING GROEP NV,ind,0
1798,0001274913,"INHIBITEX, INC.",,1
1799,0000903651,INNODATA INC,inod,1
1800,0001051114,INNOTRAC CORP,inoc,1
1801,0001000753,"INSPERITY, INC.",nsp,1
1802,0000885988,INTEGRAMED AMERICA INC,inmd,1
1803,0000916863,"INTEGRYS HOLDING, INC.",teg,1
1804,0001156871,INTELSAT INVESTMENTS S.A.,,1
1805,0000888165,INTERACTIVE DATA CORP/MA/,,1
1806,,INTERAUDI BANK,inta_priv,1
1807,0000858446,INTERCONTINENTAL HOTELS GROUP PLC /NEW/,ihg,0
1808,0001174746,INTERCONTINENTALEXCHANGE INC,ice,1
1809,0000828146,INTERLINK ELECTRONICS INC,link,1
1810,0001087432,INTERMUNE INC,itmn,1
1811,0000890543,INTERNATIONAL BARRIER TECHNOLOGY INC,ibh,1
1812,0000714311,INTERNATIONAL LEASE FINANCE CORP,aer4665697,1
1813,0000354813,INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC,itsi,1
1814,0000880224,INTERTAPE POLYMER GROUP INC,itp,0
1815,y91064278,INTRUST Financial Corporation,,0
1816,0001089473,INVENTIV HEALTH INC,vtiv,1
1817,0000920424,"INVESTMENT TECHNOLOGY GROUP, INC.",itg,1
1818,0000319240,IRIS INTERNATIONAL INC,iris,1
1819,0001301712,IRONCLAD PERFORMANCE WEAR CORP,icpw,1
1820,0001088120,ISECURETRAC CORP,tmsg,1
1821,0000941221,ISRAEL CHEMICALS LTD,icl,0
1822,0000930553,ISTA PHARMACEUTICALS INC,,1
1823,0001095651,ISTAR INC.,star,1
1824,0001639992,"IT Management, Inc.",itmgt_priv,0
1825,0001041954,ITC DELTACOM INC,,1
1826,0001317630,ITC Holdings Corp.,itc,1
1827,0001495231,"IZEA, Inc.",izea,1
1828,0000891103,Iac/INteractivecorp,iaci,1
1829,0000933141,Iberiabank Corp,ibkc,1
1830,0000749660,Icad Inc,icad,1
1831,0001518520,"Icagen, Inc.",icgn,1
1832,0000857737,"Iconix Brand Group, Inc.",icon,1
1833,0000883984,Icu Medical Inc/DE,icui,1
1834,0000049615,Id Systems Inc,idsy,1
1835,0000861838,"Idera Pharmaceuticals, Inc.",idra,1
1836,0000832101,Idex Corp /DE/,iex,1
1837,0000874716,Idexx Laboratories Inc /DE,idxx,1
1838,0001451520,"Idle Media, Inc.",idlm,1
1839,0001005731,Idt Corp,idt,1
1840,0000049728,Iec Electronics Corp,iec,1
1841,0001526796,"Ignite Restaurant Group, Inc.",irg,1
1842,0001557421,"Ignyta, Inc.",rxdx,1
1843,0000820318,Ii-Vi Inc,iivi,1
1844,0001083301,Ikonics Corp,iknx,1
1845,0000049826,Illinois Tool Works Inc,itw,1
1846,0001110803,Illumina Inc,ilmn,1
1847,0000943034,Image Sensing Systems Inc,isns,1
1848,0000941685,Imageware Systems Inc,iwsy,1
1849,0001014111,Imation Corp,imn,1
1850,0000921582,Imax Corp,imax,1
1851,0001058811,Immersion Corp,immr,1
1852,0000811641,Immucell Corp /DE/,iccc,1
1853,0000948320,"Immudyne, Inc.",immd,1
1854,0000855654,Immunogen Inc,imgn,1
1855,0000722830,Immunomedics Inc,immu,1
1856,0001000298,Impac Mortgage Holdings Inc,imh,1
1857,0001003642,Impax Laboratories Inc,ipxl,1
1858,CIPC_1983/009088/06,Imperial Group Limited,,0
1859,0001364962,Imperva Inc,impv,1
1860,0001328015,Imprivata Inc,impr,1
1861,0000879169,Incyte Corp,incy,1
1862,0001537028,"Independence Contract Drilling, Inc.",icd,1
1863,0000039311,Independent Bank Corp /MI/,ibcp,1
1864,0000072170,Inergetics Inc,nrti,1
1865,0001138639,Infinera Corp,infn,1
1866,0001223862,Infoblox Inc,blox,1
1867,0001556143,"Infor (US), Inc.",infus_pirv,0
1868,0001371489,Information Services Group Inc.,iii,1
1869,0001274032,Infosonics Corp,ifon,1
1870,0000050493,Ingles Markets Inc,imkta,1
1871,0001018003,Ingram Micro Inc,im,1
1872,0000923284,Inland Real Estate Corp,irc,1
1873,0001350381,Innerworkings Inc,inwk,1
1874,0001098482,"Innovaro, Inc.",inni,1
1875,0001432272,"Innovative Wireless Technologies, Inc.",,1
1876,0000082473,Innsuites Hospitality Trust,iht,1
1877,0001294133,Inogen Inc,ingn,1
1878,0001055726,"Inovio Pharmaceuticals, Inc.",ino,1
1879,0000875355,Insignia Systems Inc/MN,isig,1
1880,0000802724,Insite Vision Inc,insv,1
1881,0001104506,Insmed Inc,insm,1
1882,0001609550,"Inspire Medical Systems, Inc.",insp,1
1883,0000764401,Insteel Industries Inc,iiin,1
1884,0001592365,Instride Inc,itdpe,1
1885,0001355754,Instructure Inc,inst,1
1886,0001145197,Insulet Corp,podd,1
1887,0001516479,"Insys Therapeutics, Inc.",insy,1
1888,0000917520,Integra Lifesciences Holdings Corp,iart,1
1889,0001018281,Integral Technologies Inc,itkg,1
1890,0000703361,Integrated Device Technology Inc,idti,1
1891,0001048268,"Integrated Electrical Services, Inc.",iesc,1
1892,0000050863,Intel Corp,intc,1
1893,0001337905,"Intellect Neurosciences, Inc.",ilns,1
1894,0001125280,"Intellicell Biosciences, Inc.",svfc,1
1895,0001040896,"Intellicheck Mobilisa, Inc.",idn,1
1896,0000320340,Intelligent Systems Corp,ins,1
1897,0001525773,Intelsat S.A.,i,1
1898,0000822663,Inter Parfums Inc,ipar,1
1899,0001405495,"InterDigital, Inc.",idcc,1
1900,0001160142,"InterMetro Communications, Inc.",imto,1
1901,0001517650,"Interactive Intelligence Group, Inc.",inin,1
1902,0001270073,Intercept Pharmaceuticals Inc,icpt,1
1903,0001571949,"Intercontinental Exchange, Inc.",ice,1
1904,0000715787,Interface Inc,tile,1
1905,0001037649,Interleukin Genetics Inc,iliu,1
1906,0001292900,"Interline Brands, Inc./DE",ibi,1
1907,0001044590,"Intermec, Inc.",in,1
1908,0001056386,Internap Corp,inap,1
1909,0000315709,International Bancshares Corp,iboc,1
1910,0000051143,International Business Machines Corp,ibm,1
1911,0000051253,International Flavors & Fragrances Inc,iff,1
1912,0000316793,International Rectifier Corp /DE/,irf,1
1913,0000051548,International Speedway Corp,isca,1
1914,0001001279,Internet America Inc,geek,1
1915,0000051644,"Interpublic Group Of Companies, Inc.",ipg,1
1916,0001271214,"Intersect ENT, Inc.",xent,1
1917,0001095277,Intersections Inc,intx,1
1918,0001096325,Intersil Corp/DE,isil,1
1919,0001001902,Intevac Inc,ivac,1
1920,0001587755,"Intrawest Resorts Holdings, Inc.",snow,1
1921,0001421461,"Intrepid Potash, Inc.",ipi,1
1922,0001356090,Intrexon Corp,xon,1
1923,0000736012,Intrusion Inc,intz,1
1924,0000896878,Intuit Inc,intu,1
1925,0001035267,Intuitive Surgical Inc,isrg,1
1926,0000829323,"Inuvo, Inc.",inuv,1
1927,0000742112,Invacare Corp,ivc,1
1928,0001294924,InvenSense Inc,invn,1
1929,0000944508,"Inventure Foods, Inc.",snak,1
1930,0000914208,Invesco Ltd.,ivz,1
1931,0001437071,Invesco Mortgage Capital Inc.,ivr,1
1932,0000720858,Investors Title Co,itic,1
1933,0001501134,Invitae Corp,nvta,1
1934,0001292519,Invivo Therapeutics Holdings Corp.,nviv,1
1935,0001393020,"Invuity, Inc.",ivty,1
1936,0000866609,Ion Geophysical Corp,io,1
1937,0001053374,Ipass Inc,ipas,1
1938,0001111928,Ipg Photonics Corp,ipgp,1
1939,0001166338,Ireland Inc.,irld,1
1940,0001159167,Irobot Corp,irbt,1
1941,0001020569,Iron Mountain Inc,irm,1
1942,0000842517,Isabella Bank Corp,isba,1
1943,0000863015,Isle Of Capri Casinos Inc,isle,1
1944,0000843006,Issuer Direct Corp,isdr,1
1945,0001613170,Itamar Medical Ltd.,,0
1946,0001132597,Itau Unibanco Holding S.A.,itub,0
1947,0000350868,"Iteris, Inc.",iti,1
1948,0000860518,Itex Corp,itex,1
1949,0000780571,Itron Inc /WA/,itri,1
1950,0000216228,Itt Corp,itt,1
1951,0000922475,Itt Educational Services Inc,esi,1
1952,0001397183,"Iveda Solutions, Inc.",ivda,1
1953,0001120295,Ixia,xxia,1
1954,0001166126,J C Penney Co Inc,jcp,1
1955,0000091419,J M SMUCKER Co,sjm,1
1956,0000785956,J&J Snack Foods Corp,jjsf,1
1957,0001617227,"J. Alexander's Holdings, Inc.",jax,1
1958,0001084048,"J2 GLOBAL, INC.",jcom,1
1959,0001173284,JACOBS ENTERTAINMENT INC,,1
1960,0001133062,JANEL CORP,janl,1
1961,0001006892,JDA SOFTWARE GROUP INC,jdas,1
1962,0001302350,JMP GROUP LLC,jmp,1
1963,0000054050,JOSTENS INC,,1
1964,0000019617,JPMORGAN CHASE & CO,jpm,1
1965,cr852218,"JPMorgan Chase Bank, N.A.",,0
1966,0000821995,JUNIPER PHARMACEUTICALS INC,jnp,1
1967,0000898293,Jabil Circuit Inc,jbl,1
1968,0000807882,Jack In The Box Inc /New/,jack,1
1969,0000052988,Jacobs Engineering Group Inc /DE/,jec,1
1970,0001121793,"Jagged Peak, Inc.",jgpk,1
1971,0001009829,Jakks Pacific Inc,jakk,1
1972,0001065865,Janus Capital Group Inc,jns,1
1973,0000895655,Jarden Corp,jah,1
1974,0001232524,Jazz Pharmaceuticals plc,jazz,1
1975,0001158463,Jetblue Airways Corp,jblu,1
1976,0001462633,"Jive Software, Inc.",jive,1
1977,0001433660,John Bean Technologies CORP,jbt,1
1978,0000200406,Johnson & Johnson,jnj,1
1979,0000053669,Johnson Controls Inc,jci,1
1980,0000788329,Johnson Outdoors Inc,jout,1
1981,0001037976,Jones Lang Lasalle Inc,jll,1
1982,0001083522,Jones Soda Co,jsda,1
1983,0001232241,Journal Communications Inc,jrn,1
1984,0001622893,"Journal Media Group, Inc.",jmg,1
1985,0001043604,Juniper Networks Inc,jnpr,1
1986,0001538789,Just Energy Group Inc.,je,0
1987,0001157408,K12 Inc,lrn,1
1988,0001312928,KAYAK Software Corp,kyak,1
1989,0000740694,KAYDON CORP,kdn,1
1990,0001569391,"KCG Holdings, Inc.",kcg,1
1991,0000860748,KEMPER Corp,kmpr,1
1992,0001434647,"KEMPHARM, INC",kmph,1
1993,0001114714,KENEXA CORP,knxa,1
1994,0001002811,KENSEY NASH CORP,knsy,1
1995,0000909954,"KEURIG GREEN MOUNTAIN, INC.",gmcr,1
1996,0001032761,KEYNOTE SYSTEMS INC,keyn,1
1997,0000055604,KEYSTONE CONSOLIDATED INDUSTRIES INC,kycn,1
1998,0000831967,KINETIC CONCEPTS INC,kci,1
1999,0001047699,KING PHARMACEUTICALS INC,kg,1
2000,0001617898,KLX Inc.,klxi,1
2001,0001060749,"KNIGHT CAPITAL GROUP, INC.",nite,1
2002,0001096788,KNOLOGY INC,knol,1
2003,0000885639,KOHLS Corp,kss,1
2004,0000056594,KOMATSU LTD,,0
2005,0001191141,KONAMI CORP,knm,0
2006,0000313216,KONINKLIJKE PHILIPS NV,phg,0
2007,0001176236,KRONOS INTERNATIONAL INC,,1
2008,0000109821,KUBOTA CORP,,0
2009,0001662684,"KULR Technology Group, Inc.",,1
2010,0001419177,KUNEKT CORP,knkt,1
2011,0000886346,Kadant Inc,kai,1
2012,0000054381,Kaman Corp,kamn,1
2013,0000054473,Kansas City Life Insurance Co,kcli,1
2014,0001325281,Kapstone Paper & Packaging Corp,ks,1
2015,0000352363,Kate Spade & Co,kate,1
2016,0000795266,Kb Home,kbh,1
2017,0000055135,Kelly Services Inc,kelya,1
2018,1742491,"Kenloc, Inc.",,1
2019,0000055242,Kennametal Inc,kmt,1
2020,0001408100,"Kennedy-Wilson Holdings, Inc.",kw,1
2021,0000055529,Kewaunee Scientific Corp /DE/,kequ,1
2022,0000318996,Key Energy Services Inc,keg,1
2023,0000906193,Key Technology Inc,ktec,1
2024,0000719733,Key Tronic Corp,ktcc,1
2025,cr280110,KeyBank National Association,,0
2026,0001601046,"Keysight Technologies, Inc.",keys,1
2027,0000930420,Kforce Inc,kfrc,1
2028,0001025996,Kilroy Realty Corp,krc,1
2029,0001606757,"Kimball Electronics, Inc.",ke,1
2030,0000055772,Kimball International Inc,kbal,1
2031,0000055785,Kimberly Clark Corp,kmb,1
2032,0001506307,"Kinder Morgan, Inc.",kmi,1
2033,0001060009,"Kindred Healthcare, Inc",knd,1
2034,0001072627,Kingsway Financial Services Inc,kfs,1
2035,0001056285,"Kirkland's, Inc",kirk,1
2036,0001608092,"Kisses From Italy, Inc.",,1
2037,0001510580,"Kite Pharma, Inc.",kite,1
2038,0000866439,Klever Marketing Inc,klmk,1
2039,0000929452,Knight Transportation Inc,knx,1
2040,0001011570,Knoll Inc,knl,1
2041,0001468748,Kodiak Sciences Inc.,kod,1
2042,0000771266,Kopin Corp,kopn,1
2043,0000056701,Koss Corp,koss,1
2044,0001545158,"Kraft Foods Group, Inc.",krft,1
2045,0001069258,"Kratos Defense & Security Solutions, Inc.",ktos,1
2046,0001100270,Krispy Kreme Doughnuts Inc,kkd,1
2047,0001007587,Kvh Industries Inc \De\,kvhi,1
2048,0000057083,Kyocera Corp,kyo,0
2049,0001436304,Kythera Biopharmaceuticals Inc,kyth,1
2050,1039101,L 3 Communications Holdings Inc,lll,1
2051,0001018332,"L-1 IDENTITY SOLUTIONS, INC.",id,1
2052,0000919443,LACROSSE FOOTWEAR INC,boot,1
2053,0000799288,"LANDS' END, INC.",le,1
2054,0001047716,LATAM AIRLINES GROUP S.A.,lfl,0
2055,0000912766,"LAUREATE EDUCATION, INC.",laur,1
2056,0001348324,LDR HOLDING CORP,ldrh,1
2057,0001002037,"LEARNING TREE INTERNATIONAL, INC.",ltre,1
2058,0000943580,LECROY CORP,lcry,1
2059,0000704051,"LEGG MASON, INC.",lm,1
2060,0000094845,LEVI STRAUSS & CO,levit_priv,1
2061,0001062822,"LEXICON PHARMACEUTICALS, INC.",lxrx,1
2062,0001290109,"LG Display Co., Ltd.",lpl,0
2063,0001303313,"LHC Group, Inc",lhcg,1
2064,0001076195,"LIFE TIME FITNESS, INC.",ltm,1
2065,0001301611,"LIFEPOINT HEALTH, INC.",lpnt,1
2066,0000814586,LIFEWAY FOODS INC,lway,1
2067,0001084554,LIGHTBRIDGE Corp,ltbr,1
2068,1563756,LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST II INC,lvpr,1
2069,0000931058,LIN TELEVISION CORP,,1
2070,0000910739,LINCOLN BENEFIT LIFE CO,lcob_priv,1
2071,0000726865,LINCOLN NATIONAL LIFE INSURANCE CO /IN/,,1
2072,0001512499,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",lind,1
2073,0001611820,LINE Corp,ln,0
2074,0001168197,LIPOSCIENCE INC,lpdx,1
2075,0001141240,LIQUIDMETAL TECHNOLOGIES INC,lqmt,1
2076,0000804154,LITHIUM TECHNOLOGY CORP,lthuq,1
2077,0001065696,LKQ CORP,lkq,1
2078,0001259550,LOCAL Corp,locm,1
2079,0000911002,LODGENET INTERACTIVE CORP,lnteq,1
2080,0001397911,LPL Financial Holdings Inc.,lpla,1
2081,0000924383,LRAD Corp,lrad,1
2082,0000703360,LSI CORP,log,1
2083,0000060751,LUBRIZOL Corp,lz,1
2084,0000752902,LUCID INC,lcdxw,1
2085,0000060849,LUFKIN INDUSTRIES INC,lufk,1
2086,0001004945,LUMENIS LTD,lmns,1
2087,0000920465,La Jolla Pharmaceutical Co,ljpc,1
2088,0000057131,La-Z-Boy Inc,lzb,1
2089,0000920148,Laboratory Corp Of America Holdings,lh,1
2090,0001341318,"Lake Shore Bancorp, Inc.",lsbk,1
2091,0000798081,Lakeland Industries Inc,lake,1
2092,0000707549,Lam Research Corp,lrcx,1
2093,899045,Lamar Advertising Co/New,lamr,1
2094,0001679273,"Lamb Weston Holdings, Inc.",lww,1
2095,0000057515,Lancaster Colony Corp,lanc,1
2096,0000825410,Landauer Inc,ldr,1
2097,0001005286,Landec Corp \Ca\,lndc,1
2098,0000853816,Landstar System Inc,lstr,1
2099,0001114925,Lantronix Inc,ltrx,1
2100,0000875296,Lapolla Industries Inc,lpad,1
2101,0001300514,Las Vegas Sands Corp,lvs,1
2102,0000350644,Lattice INC,lttc,1
2103,0000855658,Lattice Semiconductor Corp,lscc,1
2104,0000703604,Lawson Products Inc/New/DE/,laws,1
2105,0001344632,"Lawson Software, Inc.",,1
2106,0000888504,Layne Christensen Co,layn,1
2107,0001138951,Leapfrog Enterprises Inc,lf,1
2108,0000842162,Lear Corp,lea,1
2109,0000058361,"Lee Enterprises, Inc",lee,1
2110,0000058492,Leggett & Platt Inc,leg,1
2111,0001158895,Lemaitre Vascular Inc,lmat,1
2112,0001409970,LendingClub Corp,lc,1
2113,0001434621,"LendingTree, Inc.",tree,1
2114,0000794323,Level 3 Communications Inc,lvlt,1
2115,0001412707,Level One Bancorp Inc,levl,1
2116,0001001288,Lexmark International Inc /Ky/,lxk,1
2117,0001316631,"Liberty Global, Inc.",lbtyk,1
2118,0001073431,Life Technologies Corp,ivgn,1
2119,0001383871,"Lifelock, Inc.",lock,1
2120,0000874396,"Lifetime Brands, Inc",lcut,1
2121,0000849146,Lifevantage Corp,lfvn,1
2122,0000886163,Ligand Pharmaceuticals Inc,lgnd,1
2123,0000866970,Lighting Science Group Corp,lscg,1
2124,0000889971,Lightpath Technologies Inc,lpth,1
2125,0001065860,Lime Energy Co.,lime,1
2126,0001391127,"Limelight Networks, Inc.",llnw,1
2127,0001342423,Limoneira CO,lmnr,1
2128,0000059527,Lincoln Electric Holdings Inc,leco,1
2129,0000059558,Lincoln National Corp,lnc,1
2130,0000836157,Lindsay Corp,lnn,1
2131,0000791907,Linear Technology Corp /CA/,lltc,1
